DATE,RU2000PR
1979-01-01,107.1113636363636364
1979-02-01,107.8236842105263158
1979-03-01,111.4504545454545455
1979-04-01,117.5105000000000000
1979-05-01,115.9618181818181818
1979-06-01,120.4195238095238095
1979-07-01,123.1514285714285714
1979-08-01,131.3265217391304348
1979-09-01,133.8100000000000000
1979-10-01,125.0995652173913043
1979-11-01,123.1852380952380952
1979-12-01,134.4135000000000000
1980-01-01,143.4863636363636364
1980-02-01,149.3860000000000000
1980-03-01,129.2366666666666667
1980-04-01,122.2361904761904762
1980-05-01,131.5042857142857143
1980-06-01,140.4419047619047619
1980-07-01,151.2359090909090909
1980-08-01,163.7880952380952381
1980-09-01,176.1557142857142857
1980-10-01,180.9600000000000000
1980-11-01,185.8094444444444444
1980-12-01,181.6231818181818182
1981-01-01,183.6195238095238095
1981-02-01,181.0363157894736842
1981-03-01,190.6381818181818182
1981-04-01,202.3428571428571429
1981-05-01,202.1560000000000000
1981-06-01,207.1740909090909091
1981-07-01,197.2950000000000000
1981-08-01,193.6852380952380952
1981-09-01,172.6780952380952381
1981-10-01,176.7095454545454545
1981-11-01,183.1190000000000000
1981-12-01,182.2604545454545455
1982-01-01,174.5980000000000000
1982-02-01,168.9889473684210526
1982-03-01,160.3873913043478261
1982-04-01,169.3752380952380952
1982-05-01,171.8170000000000000
1982-06-01,160.4890909090909091
1982-07-01,159.1609523809523810
1982-08-01,157.0804545454545455
1982-09-01,174.2990476190476190
1982-10-01,190.9638095238095238
1982-11-01,212.4723809523809524
1982-12-01,218.1545454545454545
1983-01-01,230.5923809523809524
1983-02-01,244.0115789473684211
1983-03-01,254.6404347826086957
1983-04-01,263.0460000000000000
1983-05-01,285.7414285714285714
1983-06-01,303.9827272727272727
1983-07-01,305.6090000000000000
1983-08-01,288.3473913043478261
1983-09-01,291.8742857142857143
1983-10-01,281.7342857142857143
1983-11-01,274.4785714285714286
1983-12-01,277.2728571428571429
1984-01-01,283.1809523809523810
1984-02-01,257.1920000000000000
1984-03-01,256.4804545454545455
1984-04-01,252.0395000000000000
1984-05-01,253.1945454545454545
1984-06-01,246.1580952380952381
1984-07-01,239.8485714285714286
1984-08-01,256.6947826086956522
1984-09-01,260.9168421052631579
1984-10-01,255.8560869565217391
1984-11-01,252.7904761904761905
1984-12-01,245.9615000000000000
1985-01-01,265.2972727272727273
1985-02-01,290.6789473684210526
1985-03-01,285.5109523809523810
1985-04-01,282.6033333333333333
1985-05-01,285.1890909090909091
1985-06-01,288.0675000000000000
1985-07-01,299.1700000000000000
1985-08-01,295.5868181818181818
1985-09-01,285.3384210526315789
1985-10-01,282.4760869565217391
1985-11-01,299.0255000000000000
1985-12-01,314.5380952380952381
1986-01-01,321.6822727272727273
1986-02-01,336.3810526315789474
1986-03-01,357.3370000000000000
1986-04-01,368.3245454545454545
1986-05-01,373.3047619047619048
1986-06-01,379.0428571428571429
1986-07-01,359.6631818181818182
1986-08-01,349.2190476190476190
1986-09-01,337.4847619047619048
1986-10-01,337.2447826086956522
1986-11-01,343.8710526315789474
1986-12-01,338.6977272727272727
1987-01-01,365.5138095238095238
1987-02-01,392.4973684210526316
1987-03-01,411.1390909090909091
1987-04-01,404.9866666666666667
1987-05-01,398.8585000000000000
1987-06-01,405.0454545454545455
1987-07-01,413.8959090909090909
1987-08-01,427.7485714285714286
1987-09-01,419.9333333333333333
1987-10-01,358.0163636363636364
1987-11-01,289.2915000000000000
1987-12-01,284.1131818181818182
1988-01-01,307.9915000000000000
1988-02-01,321.8005000000000000
1988-03-01,350.1252173913043478
1988-04-01,356.1150000000000000
1988-05-01,353.7561904761904762
1988-06-01,365.1609090909090909
1988-07-01,374.0790000000000000
1988-08-01,364.1865217391304348
1988-09-01,365.0128571428571429
1988-10-01,367.8409523809523810
1988-11-01,355.1019047619047619
1988-12-01,357.9047619047619048
1989-01-01,373.8419047619047619
1989-02-01,386.2842105263157895
1989-03-01,389.9222727272727273
1989-04-01,401.1485000000000000
1989-05-01,416.5036363636363636
1989-06-01,426.1718181818181818
1989-07-01,426.1300000000000000
1989-08-01,435.6765217391304348
1989-09-01,439.7110000000000000
1989-10-01,431.5504545454545455
1989-11-01,415.0023809523809524
1989-12-01,414.0255000000000000
1990-01-01,405.8509090909090909
1990-02-01,391.6073684210526316
1990-03-01,403.6295454545454545
1990-04-01,400.1190000000000000
1990-05-01,407.9268181818181818
1990-06-01,420.7004761904761905
1990-07-01,413.9276190476190476
1990-08-01,363.4291304347826087
1990-09-01,337.3605263157894737
1990-10-01,305.5917391304347826
1990-11-01,307.2271428571428571
1990-12-01,324.5185000000000000
1991-01-01,327.6081818181818182
1991-02-01,384.0884210526315789
1991-03-01,413.1595000000000000
1991-04-01,433.0468181818181818
1991-05-01,430.4272727272727273
1991-06-01,431.6220000000000000
1991-07-01,423.1163636363636364
1991-08-01,434.1868181818181818
1991-09-01,442.0755000000000000
1991-10-01,448.2621739130434783
1991-11-01,451.7530000000000000
1991-12-01,443.8547619047619048
1992-01-01,500.0563636363636364
1992-02-01,521.1784210526315789
1992-03-01,514.2081818181818182
1992-04-01,488.0927272727272727
1992-05-01,491.2210000000000000
1992-06-01,477.9572727272727273
1992-07-01,471.7590909090909091
1992-08-01,476.1828571428571429
1992-09-01,477.7533333333333333
1992-10-01,478.8963636363636364
1992-11-01,513.5250000000000000
1992-12-01,536.5654545454545455
1993-01-01,558.2195000000000000
1993-02-01,560.8842105263157895
1993-03-01,566.5665217391304348
1993-04-01,556.5438095238095238
1993-05-01,570.1565000000000000
1993-06-01,574.6109090909090909
1993-07-01,586.2328571428571429
1993-08-01,601.0822727272727273
1993-09-01,615.6342857142857143
1993-10-01,637.8266666666666667
1993-11-01,632.4671428571428571
1993-12-01,630.2940909090909091
1994-01-01,651.2600000000000000
1994-02-01,658.5005263157894737
1994-03-01,659.8008695652173913
1994-04-01,623.2960000000000000
1994-05-01,619.7019047619047619
1994-06-01,615.9600000000000000
1994-07-01,605.5630000000000000
1994-08-01,620.4613043478260870
1994-09-01,637.9357142857142857
1994-10-01,629.9323809523809524
1994-11-01,618.9409523809523810
1994-12-01,601.7128571428571429
1995-01-01,619.9290476190476190
1995-02-01,632.4021052631578947
1995-03-01,641.1221739130434783
1995-04-01,654.4342105263157895
1995-05-01,671.4509090909090909
1995-06-01,695.3413636363636364
1995-07-01,729.4445000000000000
1995-08-01,752.5213043478260870
1995-09-01,778.8390000000000000
1995-10-01,749.0868181818181818
1995-11-01,755.3542857142857143
1995-12-01,776.5990000000000000
1996-01-01,770.4300000000000000
1996-02-01,802.4195000000000000
1996-03-01,814.6419047619047619
1996-04-01,842.3628571428571429
1996-05-01,887.9109090909090909
1996-06-01,880.0790000000000000
1996-07-01,807.5640909090909091
1996-08-01,819.6009090909090909
1996-09-01,847.0995000000000000
1996-10-01,861.1843478260869565
1996-11-01,864.4640000000000000
1996-12-01,890.3628571428571429
1997-01-01,914.8545454545454545
1997-02-01,914.0600000000000000
1997-03-01,892.1360000000000000
1997-04-01,849.8472727272727273
1997-05-01,914.6742857142857143
1997-06-01,973.4238095238095238
1997-07-01,1009.1968181818181818
1997-08-01,1038.7309523809523810
1997-09-01,1103.8009523809523810
1997-10-01,1129.9878260869565217
1997-11-01,1082.9389473684210526
1997-12-01,1070.7508695652173913
1998-01-01,1064.6405000000000000
1998-02-01,1125.7868421052631579
1998-03-01,1171.9945454545454545
1998-04-01,1202.6085714285714286
1998-05-01,1174.2465000000000000
1998-06-01,1116.3313636363636364
1998-07-01,1121.8309090909090909
1998-08-01,985.5419047619047619
1998-09-01,895.0795238095238095
1998-10-01,865.7268181818181818
1998-11-01,982.4700000000000000
1998-12-01,997.0972727272727273
1999-01-01,1060.3815000000000000
1999-02-01,1002.9520000000000000
1999-03-01,986.0091304347826087
1999-04-01,1040.3800000000000000
1999-05-01,1096.5342857142857143
1999-06-01,1103.8800000000000000
1999-07-01,1129.6900000000000000
1999-08-01,1076.8063636363636364
1999-09-01,1072.1352380952380952
1999-10-01,1049.0972727272727273
1999-11-01,1120.7466666666666667
1999-12-01,1177.6645454545454545
2000-01-01,1255.4695000000000000
2000-02-01,1345.6735000000000000
2000-03-01,1429.2556521739130435
2000-04-01,1237.2670000000000000
2000-05-01,1211.8077272727272727
2000-06-01,1280.7131818181818182
2000-07-01,1302.3945000000000000
2000-08-01,1278.7669565217391304
2000-09-01,1308.9371428571428571
2000-10-01,1207.4345454545454545
2000-11-01,1197.1066666666666667
2000-12-01,1160.2655000000000000
2001-01-01,1212.8233333333333333
2001-02-01,1231.4315789473684211
2001-03-01,1136.1668181818181818
2001-04-01,1133.8995000000000000
2001-05-01,1236.7313636363636364
2001-06-01,1245.3985714285714286
2001-07-01,1206.1019047619047619
2001-08-01,1187.5186956521739130
2001-09-01,1047.6552631578947368
2001-10-01,1050.7791304347826087
2001-11-01,1116.1742857142857143
2001-12-01,1191.5420000000000000
2002-01-01,1204.5433333333333333
2002-02-01,1163.8957894736842105
2002-03-01,1237.6325000000000000
2002-04-01,1262.3095454545454545
2002-05-01,1245.5581818181818182
2002-06-01,1153.0310000000000000
2002-07-01,1011.0413636363636364
2002-08-01,973.1340909090909091
2002-09-01,938.0490000000000000
2002-10-01,889.1973913043478261
2002-11-01,965.8855000000000000
2002-12-01,971.9933333333333333
2003-01-01,959.4595238095238095
2003-02-01,898.4226315789473684
2003-03-01,898.2200000000000000
2003-04-01,949.3257142857142857
2003-05-01,1035.2471428571428571
2003-06-01,1118.3247619047619048
2003-07-01,1163.1131818181818182
2003-08-01,1181.4290476190476190
2003-09-01,1262.5666666666666667
2003-10-01,1291.7947826086956522
2003-11-01,1330.9652631578947368
2003-12-01,1359.7309090909090909
2004-01-01,1451.5040000000000000
2004-02-01,1447.9636842105263158
2004-03-01,1439.6004347826086957
2004-04-01,1461.5309523809523810
2004-05-01,1375.6515000000000000
2004-06-01,1426.9833333333333333
2004-07-01,1385.8533333333333333
2004-08-01,1334.6813636363636364
2004-09-01,1408.2138095238095238
2004-10-01,1435.5057142857142857
2004-11-01,1527.3942857142857143
2004-12-01,1597.2600000000000000
2005-01-01,1533.0955000000000000
2005-02-01,1569.3063157894736842
2005-03-01,1555.6963636363636364
2005-04-01,1486.6138095238095238
2005-05-01,1493.0109523809523810
2005-06-01,1572.6290909090909091
2005-07-01,1655.9645000000000000
2005-08-01,1645.1221739130434783
2005-09-01,1655.1319047619047619
2005-10-01,1585.8885714285714286
2005-11-01,1655.7804761904761905
2005-12-01,1698.5257142857142857
2006-01-01,1764.8325000000000000
2006-02-01,1805.9421052631578947
2006-03-01,1843.6460869565217391
2006-04-01,1892.8515789473684211
2006-05-01,1847.9522727272727273
2006-06-01,1737.4986363636363636
2006-07-01,1734.7370000000000000
2006-08-01,1740.1191304347826087
2006-09-01,1799.0835000000000000
2006-10-01,1875.8281818181818182
2006-11-01,1928.7614285714285714
2006-12-01,1962.6275000000000000
2007-01-01,1955.3025000000000000
2007-02-01,2022.1342105263157895
2007-03-01,1960.8859090909090909
2007-04-01,2038.5700000000000000
2007-05-01,2060.5531818181818182
2007-06-01,2083.0995238095238095
2007-07-01,2066.3061904761904762
2007-08-01,1940.4847826086956522
2007-09-01,1976.9210526315789474
2007-10-01,2052.8600000000000000
2007-11-01,1913.8142857142857143
2007-12-01,1914.6375000000000000
2008-01-01,1752.9685714285714286
2008-02-01,1755.0765000000000000
2008-03-01,1683.7235000000000000
2008-04-01,1764.3727272727272727
2008-05-01,1820.2852380952380952
2008-06-01,1806.9452380952380952
2008-07-01,1714.0954545454545455
2008-08-01,1822.1800000000000000
2008-09-01,1768.5409523809523810
2008-10-01,1335.2217391304347826
2008-11-01,1164.3642105263157895
2008-12-01,1161.6500000000000000
2009-01-01,1166.0640000000000000
2009-02-01,1073.5526315789473684
2009-03-01,979.6077272727272727
2009-04-01,1150.4009523809523810
2009-05-01,1224.2555000000000000
2009-06-01,1279.4259090909090909
2009-07-01,1290.1286363636363636
2009-08-01,1417.4671428571428571
2009-09-01,1483.1533333333333333
2009-10-01,1492.9436363636363636
2009-11-01,1454.9245000000000000
2009-12-01,1519.0540909090909091
2010-01-01,1570.0721052631578947
2010-02-01,1525.6378947368421053
2010-03-01,1672.4073913043478261
2010-04-01,1778.8142857142857143
2010-05-01,1686.1825000000000000
2010-06-01,1599.7677272727272727
2010-07-01,1564.5576190476190476
2010-08-01,1553.6859090909090909
2010-09-01,1621.0023809523809524
2010-10-01,1732.1838095238095238
2010-11-01,1798.7085714285714286
2010-12-01,1926.1331818181818182
2011-01-01,1964.0215000000000000
2011-02-01,2022.8921052631578947
2011-03-01,2019.8513043478260870
2011-04-01,2093.6330000000000000
2011-05-01,2073.1985714285714286
2011-06-01,1986.1959090909090909
2011-07-01,2063.8920000000000000
2011-08-01,1749.3104347826086957
2011-09-01,1693.7990476190476190
2011-10-01,1736.9852380952380952
2011-11-01,1792.7580952380952381
2011-12-01,1825.4371428571428571
2012-01-01,1923.2660000000000000
2012-02-01,2044.3030000000000000
2012-03-01,2043.5204545454545455
2012-04-01,2010.6635000000000000
2012-05-01,1936.6772727272727273
2012-06-01,1902.3485714285714286
2012-07-01,1975.9314285714285714
2012-08-01,1997.3713043478260870
2012-09-01,2100.1052631578947368
2012-10-01,2057.6921739130434783
2012-11-01,1994.1552380952380952
2012-12-01,2072.6555000000000000
2013-01-01,2208.5314285714285714
2013-02-01,2267.3047368421052632
2013-03-01,2339.5785000000000000
2013-04-01,2308.1845454545454545
2013-05-01,2428.5781818181818182
2013-06-01,2430.2415000000000000
2013-07-01,2564.3522727272727273
2013-08-01,2578.6300000000000000
2013-09-01,2628.6605000000000000
2013-10-01,2715.3852173913043478
2013-11-01,2761.6725000000000000
2013-12-01,2816.7200000000000000
2014-01-01,2869.7047619047619048
2014-02-01,2842.0063157894736842
2014-03-01,2947.4585714285714286
2014-04-01,2837.5333333333333333
2014-05-01,2777.3976190476190476
2014-06-01,2904.8880952380952381
2014-07-01,2884.4700000000000000
2014-08-01,2851.1504761904761905
2014-09-01,2852.2276190476190476
2014-10-01,2734.8608695652173913
2014-11-01,2918.9368421052631579
2014-12-01,2937.0300000000000000
2015-01-01,2933.8725000000000000
2015-02-01,3022.0842105263157895
2015-03-01,3081.3654545454545455
2015-04-01,3130.4304761904761905
2015-05-01,3084.1320000000000000
2015-06-01,3150.2413636363636364
2015-07-01,3099.9681818181818182
2015-08-01,2955.2695238095238095
2015-09-01,2839.6485714285714286
2015-10-01,2863.3031818181818182
2015-11-01,2932.6765000000000000
2015-12-01,2859.3995454545454545
2016-01-01,2566.7821052631578947
2016-02-01,2492.0395000000000000
2016-03-01,2693.9868181818181818
2016-04-01,2796.3785714285714286
2016-05-01,2784.4200000000000000
2016-06-01,2865.9686363636363636
2016-07-01,2969.0005000000000000
2016-08-01,3061.4439130434782609
2016-09-01,3083.0733333333333333
2016-10-01,3036.1152380952380952
2016-11-01,3156.1142857142857143
2016-12-01,3386.4038095238095238
2017-01-01,3391.8565000000000000
2017-02-01,3445.4168421052631579
2017-03-01,3414.0691304347826087
2017-04-01,3422.8010526315789474
2017-05-01,3440.9563636363636364
2017-06-01,3504.5413636363636364
2017-07-01,3549.1555000000000000
2017-08-01,3448.7369565217391304
2017-09-01,3570.1385000000000000
2017-10-01,3737.5113636363636364
2017-11-01,3725.2533333333333333
2017-12-01,3805.3470000000000000
2018-01-01,3928.3433333333333333
2018-02-01,3781.9021052631578947
2018-03-01,3870.6614285714285714
2018-04-01,3845.0780952380952381
2018-05-01,3988.7131818181818182
2018-06-01,4154.6709523809523810
